,Unnamed: 0,id,turn,message,message_clean,topic,topic_label,tfidf_score,deviance,is_question,is_question_score
777,1995,849871cb-8c6f-4fdb-8012-5e0aeb2d7e0e,1,Bill pay is not working. When will it be up and running?,bill pay work run,topic #36,"pay, bill, bill pay, pay loan, much, pay bill",2.198595464826837,0.43342311985263904,0,0.6
27736,69544,f368062a-19cd-44b2-bd97-700c412fa6ed,3,Check balance,check balance,topic #23,"balance, check balance, balance transfer, account balance, fee balance, fee",1.7000702754007508,-0.06510206957344744,0,0.9979870248921225
30937,77265,4ec19e6a-c59a-4b5e-b8cd-d5c67b8693ec,7,Paid a wrong bill.Want to paid the right out of my account,pay wrong bill paid right account,topic #36,"pay, bill, bill pay, pay loan, much, pay bill",2.1552333655078297,0.3900610205336312,0,0.9
3394,8711,cff98db7-f827-4af4-ae7a-a3be8e9b57fa,1,I want to talk to a real person.,talk real person,topic #0,"talk real, talk, real person, real, person, human",2.2343035330802707,0.4691311881060727,0,0.6
9831,24891,7828afb6-da9c-49f7-85d8-42ce71490c62,3,What’s the number for a payment by phone,’ number payment phone,topic #25,"payment, make, loan payment, make loan, skip, skip payment",1.7171516427901392,-0.048020702184059294,1,0.8
11809,29849,1e0fa27b-4355-46a7-9b06-a8edf1fea3b1,5,Do affinity plus use zelle ,affinity plus use zelle,topic #41,"affinity, plus, affinity plus, offer, plus account, external",2.21954893218184,0.4543765872076418,1,1.0
10212,25835,2003f9de-7a83-40a8-9235-b36e01f210e3,1,Do debt cards attached to savings accounts have foreign transaction fees?,debt card attach saving account foreign transaction fee,topic #44,"saving, checking, saving account, checking account, account, open checking",2.731312363285684,0.9661400183114852,0,0.6
7914,20137,1670a445-d9fc-4717-b4c8-1792691b24b3,1,Fraud transactions on my account.,fraud transaction account,topic #7,"account, check account, close, close account, open account, add",1.667646301301331,-0.09752604367286756,0,0.6990467775467775
9211,23372,5e8eabb8-db91-4aa3-a1ae-43a3e1e65f27,7,What's the rate on your credit cards?,rate credit card,topic #9,"credit card, card, credit, know, know credit, apply credit",2.1460203311266453,0.3808479861524468,1,0.9
18686,47166,8c3ecc99-c1f8-43ac-8a2f-2dacef5c9d13,5,How do I get a Verification of Deposit (VOD) letter?,verification deposit vod letter,topic #26,"deposit, deposit check, mobile, mobile deposit, phone, direct",2.610242809478626,0.8450704645044274,1,1.0
5835,14969,304a1ce5-a56c-4a0e-8e8a-0c9bd4684169,3,Is this a real person?,real person,topic #15,"person, real, real person, speak, chat, live person",1.732009839950566,-0.03316250502363238,0,0.8
3995,10267,418f76fe-9de9-4f32-8a8a-716574033d01,1,I was wondering if it's possible to get a debit card for my checking account?,wonder possible debit card checking account,topic #19,"card, debit, debit card, new, new debit, replacement",2.7553073348849035,0.9901349899107049,0,0.9
8511,21614,f2888c41-960b-44ef-bc78-7514a8d50029,3,How do I apply for the Paycheck Protection Program (PPP)?,apply paycheck protection program ppp,topic #13,"apply, apply loan, loan, apply credit, apply auto, ppp",2.967647616314152,1.2024752713399531,1,1.0
11941,30177,9908c18a-49f3-477a-811b-54c5926a7e3e,5,What's my Member Number?,member number,topic #24,"member number, member, number, find member, find, transfer member",1.7111330934378524,-0.05403925153634615,1,0.9
8066,20508,67a1dfad-79a3-46aa-9326-95e894c2d2ce,3,What's your SWIFT code for international wire transfers?,swift code international wire transfer,topic #20,"transfer, wire, wire transfer, international, domestic, international wire",2.9777355450677097,1.2125632000935112,1,1.0
16296,41191,e0def191-60c8-4644-a6e4-d06e97e4f8fb,3,What is the interest rate on a 2008 auto loan,interest rate 2008 auto loan,topic #32,"auto, auto loan, refinance auto, pay auto, apply auto, payoff",2.4078819546945884,0.6427096097203899,1,0.7
9797,24808,13e9adaa-f852-45c9-bf37-e167ab0590e5,3,$511.52 went missing from my checking account. I want to find out what happened.,$ 511.52 go missing checking account find happen,topic #44,"saving, checking, saving account, checking account, account, open checking",2.3925717322282325,0.6273993872540339,1,0.8
18988,47914,9e21f0cb-a451-4294-9dc1-3b02bd56c345,3,I don't see my points,see point,topic #45,"point, reward, reward point, redeem, use, redeem point",1.4134331126343125,-0.35173923233988597,0,0.9996644295302014
29414,73604,1f26ecf0-b879-4e76-89c1-e6816156fee0,3,Stolen or replacement card,steal replacement card,topic #19,"card, debit, debit card, new, new debit, replacement",2.17648195340186,0.4113096084276615,0,0.9
8669,22011,81b149e2-0fec-4e94-8bb9-70e093b6635f,5,How do I transfer to other members?,transfer member,topic #20,"transfer, wire, wire transfer, international, domestic, international wire",1.6707006787434349,-0.09447166623076364,1,0.9
26110,65605,af17458a-40ce-4168-b614-f6f91c441618,5,What are my transfer limits?,transfer limit,topic #20,"transfer, wire, wire transfer, international, domestic, international wire",1.6870305204549083,-0.07814182451929019,0,0.5
17531,44290,e1c00b32-5a35-4459-bc60-53146a22d67d,1,What's the routing number?,route number,topic #5,"route, route number, number, phone number, phone, find",1.7221945691269671,-0.04297777584723117,1,0.8
12163,30713,380c10a1-f9ee-4b58-a021-2bc9e496731c,3,My debit card is going to expire soon,debit card go expire soon,topic #19,"card, debit, debit card, new, new debit, replacement",2.3725939759662937,0.6074216309920957,0,1.0
1502,3843,a3f4de91-09a6-4803-bf3b-a32f4204e39e,3,no,no,topic #17,"no, help, need, need help, you, ever",1.0,-0.7651723449741985,0,1.0
22187,55777,d45eb41a-bc88-426f-9263-0439081614be,1,How do I contact you?,contact,topic #4,"contact, contact information, change contact, contact info, information, someone",1.0,-0.7651723449741985,1,1.0
4100,10528,146ba1e0-ab59-46a3-a423-d29efb4fa72d,1,What are your hours?,hour,topic #3,"hour, drive, branch hour, branch, business, lobby",1.0,-0.7651723449741985,0,0.5
31194,77881,670c94d0-5489-4211-93e5-fc95cc06d018,1,Can I defer my Visa and holiday loan payments for 3 -4 months? ,defer visa holiday loan payment 3 -4 month,topic #25,"payment, make, loan payment, make loan, skip, skip payment",2.3726615663667654,0.6074892213925664,0,0.9
31594,78842,d2870a2f-17f9-4a0e-94e6-23c1cd6bfb82,5,Just browsing,browse,topic #0,"talk real, talk, real person, real, person, human",1.0,-0.7651723449741985,0,0.9979870248921225
12496,31554,07526a8a-54f1-498f-a146-c9e348c94316,5,i have restricted access,restrict access,topic #18,"online, online banking, banking, log online, account online, online account",1.0,-0.7651723449741985,0,0.6
23241,58358,0bee3609-7676-4d4c-a1a3-1f6ac107fda2,3,Banking statement ,banking statement,topic #47,"bank, statement, bank statement, bank account, bank card, transfer",1.4080424808936258,-0.3571298640805727,0,0.7979870248921225
14399,36435,b43a8b07-1b40-488f-b3d6-e9ef147ea43f,1,agent,agent,topic #1,"agent, speak, talk, live, please, question",1.0,-0.7651723449741985,0,0.9979870248921225
25130,63132,43f51ee6-f07e-4e0f-8f24-aff50502f988,3,I want to talk to a real person,talk real person,topic #0,"talk real, talk, real person, real, person, human",2.2343035330802707,0.4691311881060727,0,0.6
6580,16869,fafd7f11-fcd1-4a30-840d-4395f72a0870,11,I want to talk to a real person.,talk real person,topic #0,"talk real, talk, real person, real, person, human",2.2343035330802707,0.4691311881060727,0,0.6
14980,37908,f42bad2c-07d0-4a90-82dd-111ca1c75db5,13,are there fees for accounts,fee account,topic #7,"account, check account, close, close account, open account, add",1.3710969726273154,-0.3940753723468831,0,0.9
15249,38595,1150d1bf-9dd3-442c-899a-6237c2755d3b,1,how do I check deposit by mail,check deposit mail,topic #26,"deposit, deposit check, mobile, mobile deposit, phone, direct",1.9455086947867768,0.1803363498125783,1,0.9
15920,40244,47804b19-9b0b-428f-a6b1-7fe1da1f0683,5,How do I get a replacement card?,replacement card,topic #19,"card, debit, debit card, new, new debit, replacement",1.6801776807297997,-0.08499466424439882,1,1.0
11463,28973,2b93f8b7-8b1c-4549-9ce4-9f994a094437,1,What's the best type of savings account for us,good type saving account,topic #44,"saving, checking, saving account, checking account, account, open checking",2.1792331521054846,0.4140608071312861,1,1.0
1821,4631,e98894ac-628b-4e6e-8392-ecb9322b4fe1,9,Fha loan,fha loan,topic #2,"loan, car, car loan, personal, personal loan, loan payment",1.0,-0.7651723449741985,0,0.8979870248921225
34242,85255,b2d6b4f9-a57f-4dbe-a585-1ce3cb2e285d,3,I was not sure of his request. How can I speak with a live person?,sure request speak live person,topic #15,"person, real, real person, speak, chat, live person",2.3878763406011347,0.6227039956269367,1,0.6
10678,27004,43bfb405-d5bc-4969-8f9b-02c8784a4e20,5,What are your credit card benefits?,credit card benefit,topic #9,"credit card, card, credit, know, know credit, apply credit",2.1431492917767896,0.3779769468025911,0,0.5
22587,56749,dd42a317-0461-4a84-9e6a-9b58591274cf,1,Updated rates?,updated rate,topic #11,"rate, interest, interest rate, mortgage rate, current, loan rate",1.0,-0.7651723449741985,0,0.9979870248921225
8071,20520,efa04ce1-bdc5-400d-9732-ff83891fda64,3,I forgot my username ,forgot username,topic #29,"digital, digital banking, lock, password, banking, password lock",1.7255836255156547,-0.039588719458543815,0,0.9979870248921225
32473,80984,3b69899d-4e89-4498-958b-37d8478c81cf,1,When closed?,close,topic #7,"account, check account, close, close account, open account, add",1.0,-0.7651723449741985,1,0.9
34180,85111,ac302e7e-b188-4028-a380-935e85ec239c,1,I overpaid my visa balance can you refund the difference ,overpay visa balance refund difference,topic #23,"balance, check balance, balance transfer, account balance, fee balance, fee",1.9672608082708705,0.20208846329667174,0,0.9
404,1019,21366492-412a-4c8e-9182-6bfcabc4f888,1,routing number for checking account,route number check account,topic #5,"route, route number, number, phone number, phone, find",2.4027465554191005,0.6375742104449019,0,0.8990349650349649
6504,16678,4893d7aa-300e-41da-8057-a08a04e7ee03,3,What loans do you have?,loan,topic #2,"loan, car, car loan, personal, personal loan, loan payment",1.0,-0.7651723449741985,1,1.0
1275,3268,39328c3a-7874-4cbf-ac01-dd6bfe7739f1,3,AGENT,agent,topic #1,"agent, speak, talk, live, please, question",1.0,-0.7651723449741985,0,0.9979870248921225
25587,64297,b8840082-02c9-4388-b44c-b4bd885961f5,1,What can this thing do?,thing,topic #6,"thing, type, zelle, enter, expedite title, expedite",1.0,-0.7651723449741985,1,0.8
31119,77702,930a0b67-ac9b-4a49-b273-aa94414762a9,1,Actually I’m trying to find out how much money is on my card but I don’t remember my username and I don’t know but the last digits of my member number ,actually try find much money card remember username know last digit member number,topic #24,"member number, member, number, find member, find, transfer member",3.760513335569412,1.9953409905952135,0,1.0
16907,42723,2bbd6487-af65-40c5-b998-ae5ff5199c85,9,How do I get a Verification of Deposit (VOD) letter?,verification deposit vod letter,topic #26,"deposit, deposit check, mobile, mobile deposit, phone, direct",2.610242809478626,0.8450704645044274,1,1.0
9576,24272,f8116771-4181-4cc5-84a1-bbdfc5840caf,4,Is this a real person?,real person,topic #15,"person, real, real person, speak, chat, live person",1.732009839950566,-0.03316250502363238,0,0.8
32849,81901,4be3c601-621e-4843-acd8-89df9ebc7c61,1,I was trying to pay my Visa credit card through the Account Pay Now tab and it says it can't open in Safari. What has happened. I prefer paying directly to mail in.,try pay visa credit card account pay tab say open safari happen prefer pay directly mail,topic #36,"pay, bill, bill pay, pay loan, much, pay bill",3.11879859702537,1.3536262520511717,0,0.9
7384,18832,83f4d00b-577d-4b22-ad54-85cb24d01344,2,Rewards amazon gift card ,reward amazon gift card,topic #45,"point, reward, reward point, redeem, use, redeem point",2.1734626121972167,0.40829026722301853,0,0.9979870248921225
24618,61838,abbdf4c1-4021-4714-98a9-63fc77930b6e,3,I want to know about the savings account you guys have,know saving account guy,topic #44,"saving, checking, saving account, checking account, account, open checking",2.1758201036917404,0.4106477587175419,0,0.8
5561,14266,76e57d2d-5d03-4218-a836-09e6a3f14c12,1,I want to talk to a real person.,talk real person,topic #0,"talk real, talk, real person, real, person, human",2.2343035330802707,0.4691311881060727,0,0.6
10035,25391,08689358-7b0a-47e1-846c-8c3a27acf5ce,3,Bye!,bye,topic #0,"talk real, talk, real person, real, person, human",1.0,-0.7651723449741985,0,0.9979870248921225
19870,50034,e88de9d5-c23e-40c1-ad27-85e0b0a555d0,5,What is your DDA number,dda number,topic #33,"account number, number, account, checking account, savings account, phone",1.0,-0.7651723449741985,1,0.8
20301,51091,5324ef83-7ee9-4570-8b69-0bc914011bdf,9,How do I unfreeze my credit card,unfreeze credit card,topic #9,"credit card, card, credit, know, know credit, apply credit",1.7204737484693997,-0.04469859650479902,1,1.0
13356,33762,5ed27e20-46fa-4d1f-97ab-2f080b9c87ea,1,How do I contact you?,contact,topic #4,"contact, contact information, change contact, contact info, information, someone",1.0,-0.7651723449741985,1,1.0
32270,80496,4e72f7ad-b9e3-439e-a84b-90e4a8417543,3,digital banking,digital banking,topic #29,"digital, digital banking, lock, password, banking, password lock",1.7229259645247992,-0.042246380449399316,0,0.9983366752417728
17524,44271,cfec78a9-2db6-43e9-859b-a9a682580b8d,3,What are your rates?,rate,topic #11,"rate, interest, interest rate, mortgage rate, current, loan rate",1.0,-0.7651723449741985,0,0.5
22961,57669,caadc163-96fe-4853-90f0-7a0533f9ef5b,1,PPP,ppp,topic #35,"application, status, status loan, loan application, check status, loan",1.0,-0.7651723449741985,0,0.9979870248921225
5551,14244,31dbc9c9-1447-42b0-860c-ac758c1d9ef0,1,how much is a wire transfer,much wire transfer,topic #20,"transfer, wire, wire transfer, international, domestic, international wire",1.9916043947909872,0.22643204981678866,1,0.9
27318,68519,caf58eb1-d290-4fc8-bf28-ae2d6c557439,1,What are the membership  criteria?,membership   criterion,topic #30,"membership, criterion, membership criterion, membership number, start, fee",1.7303291332183046,-0.03484321175589389,0,0.7
3592,9224,fc7b8766-c828-419a-88ba-3d9271494884,3,Is the lobby open at the Duluth MN branch yet?,lobby open duluth mn branch yet,topic #16,"open, open account, lobby, lobby open, fee open, fee",2.589793592151996,0.8246212471777976,0,0.7
33352,83108,4a9e5c42-e47b-4a1a-bc81-7b14ff5cd9e5,3,I need to reapply for my approved limit,reapply approve limit,topic #34,"atm, use, atm use, limit, use atm, cash",1.4047552598633468,-0.36041708511085147,0,1.0
23043,57881,8529a836-7394-4917-971b-751364f8f69d,5,How do I apply for a loan?,apply loan,topic #13,"apply, apply loan, loan, apply credit, apply auto, ppp",1.7083553833282874,-0.0568169616459111,1,1.0
16164,40862,8212c672-44ff-4f9d-8e02-265911ba17a6,7,What's the rate on your credit cards?,rate credit card,topic #9,"credit card, card, credit, know, know credit, apply credit",2.1460203311266453,0.3808479861524468,1,0.9
18735,47277,1bf0ba14-b020-4933-8d98-2e52a41bea5e,23, K m.j m d =e rhnt r. Mbv rmhm4hkem,  k m.j = e rhnt r. mbv rmhm4hkem,topic #0,"talk real, talk, real person, real, person, human",0.0,-1.7651723449741985,0,0.9979870248921225
2919,7500,ff24fa7d-f31c-4f16-ab0b-16239f7c901b,1,I want to talk to a real person.,talk real person,topic #0,"talk real, talk, real person, real, person, human",2.2343035330802707,0.4691311881060727,0,0.6
26733,67109,6341d79a-91a4-487d-b842-122df7758b59,1,How can I apply for a loan?,apply loan,topic #13,"apply, apply loan, loan, apply credit, apply auto, ppp",1.7083553833282874,-0.0568169616459111,1,0.8
1447,3704,2976b900-d017-414a-be9a-f46c0da5b8c6,13,thanks,thank,topic #21,"thank, ok, ok thank, nothing, okay, look",1.0,-0.7651723449741985,0,0.9979870248921225
8604,21840,5ba21d89-20ec-4e49-bc4f-744e222a76e5,1,Mortgage assistance ,mortgage assistance,topic #27,"mortgage, mortgage rate, mortgage loan, refinance mortgage, mortgage refinance, current mortgage",1.3771961208357593,-0.3879762241384392,0,0.9979870248921225
16263,41108,9d1ee05b-8f57-4954-99ff-714c20d018eb,1,Do you have graduate school loans for non business graduate degrees? Web page just says MBA.,graduate school loan non business graduate degree web page say mba,topic #2,"loan, car, car loan, personal, personal loan, loan payment",2.1630849416049,0.3979125966307013,0,0.8
3551,9116,3b31c326-4be5-4861-bbe5-ccc165b1521c,1,What are your hours?,hour,topic #3,"hour, drive, branch hour, branch, business, lobby",1.0,-0.7651723449741985,0,0.5
1346,3456,4fe0a0d7-df00-4f99-8055-f3a09de95c28,1,is brandi Donahue in the fergus falls branch on vacation today tried emailing her about a refinance?,brandi donahue fergus falls branch vacation today try email refinance,topic #22,"refinance, refinance rate, refinance information, information, refinance mortgage, car",2.2222308717772474,0.4570585268030489,0,1.0
23732,59574,b273254a-a3d1-447e-83a1-7d443081ac84,1,opening a money market account,open money market account,topic #40,"money, transfer money, market, money market, transfer, market account",2.3721643094167613,0.6069919644425628,0,0.7993125118125117
22514,56578,35aaba96-75e7-4c87-89cc-554cca40f9c1,7,How do I apply for a loan?,apply loan,topic #13,"apply, apply loan, loan, apply credit, apply auto, ppp",1.7083553833282874,-0.0568169616459111,1,1.0
10743,27169,87fc28c2-465d-4292-8c06-4cc93c1cca7f,3,How do I reset my username for my account?,reset username account,topic #7,"account, check account, close, close account, open account, add",1.6583388976132576,-0.10683344736094093,1,1.0
16113,40726,1d21077b-984f-4876-8b45-5bde889cad58,1,"Please add a new feature to the loan calculator. The used automobile loan calculator is odd. If I want to buy a car and know the price, I would like the option to enter in the amount, the loan rate, the down payment, and the trade in value to see the monthly payments. I don't like the option of entering in a monthly payment to see what loan I can afford. That's not helpful to me. If anything, we should have both options to calculate our loans.",please add new feature loan calculator used automobile loan calculator odd buy car know price option enter amount loan rate payment trade value see monthly payment option enter monthly payment see loan afford helpful anything option calculate loan,topic #25,"payment, make, loan payment, make loan, skip, skip payment",4.0290818254099054,2.263909480435707,0,0.8
20614,51864,255f84e6-a08d-42b0-bc6f-73c10dea4c54,1,What are your hours?,hour,topic #3,"hour, drive, branch hour, branch, business, lobby",1.0,-0.7651723449741985,0,0.5
25747,64712,7a3e86de-3d13-439b-97d8-50519a0a250f,3,How do I chat with a real person,chat real person,topic #15,"person, real, real person, speak, chat, live person",1.9137214708843693,0.148549125910171,1,0.8
18744,47302,6705f6cd-0264-43ab-9763-3159566aa6c1,3,Electronic Statements,electronic statement,topic #47,"bank, statement, bank statement, bank account, bank card, transfer",1.3956183373345827,-0.36955400763961577,0,0.9983615567273285
17746,44820,07386e01-2ed5-420b-beae-34cc07f3ebeb,3,What's my balance?,balance,topic #23,"balance, check balance, balance transfer, account balance, fee balance, fee",1.0,-0.7651723449741985,1,1.0
20874,52516,0e7d8650-43e2-4469-9cef-f60a7a4d7aa2,1,what address do i mail my home equity loan payment in,address mail home equity loan payment,topic #49,"home, home loan, equity, home equity, line, line credit",2.9347043107527546,1.169531965778556,1,1.0
15719,39761,93b6006a-df97-42b3-a858-79521a5b7590,1,How do I contact you?,contact,topic #4,"contact, contact information, change contact, contact info, information, someone",1.0,-0.7651723449741985,1,1.0
2142,5467,c4fdad15-a6b7-42da-9bdf-c630a10af01d,3,How do I get to a real person,real person,topic #15,"person, real, real person, speak, chat, live person",1.732009839950566,-0.03316250502363238,1,0.8
12241,30916,443f0402-5946-4ecd-acc8-3d5ea4cb8f95,3,I want to talk to a real person.,talk real person,topic #0,"talk real, talk, real person, real, person, human",2.2343035330802707,0.4691311881060727,0,0.6
15995,40427,2463fc41-d713-4a66-af93-4e9f3e66a7cc,1,order regular checks on line,order regular check line,topic #31,"order, order check, check, money order, order new, new",1.705389962917797,-0.059782382056401184,0,0.5990467775467775
19188,48416,b0bfd933-7bdd-4708-9449-2fc4da859a7b,1,Is this a real person?,real person,topic #15,"person, real, real person, speak, chat, live person",1.732009839950566,-0.03316250502363238,0,0.8
15493,39197,f46240c0-a336-4d46-8359-9131c4e9baf0,1,Stop payment on a check,stop payment check,topic #25,"payment, make, loan payment, make loan, skip, skip payment",1.9255523122552327,0.16037996728103465,0,0.5990467775467775
22280,56000,151d5f74-75d9-4671-aa5e-67343a406030,1,I forgot my username on the online mobile app,forgot username online mobile app,topic #18,"online, online banking, banking, log online, account online, online account",2.616280818419068,0.8511084734448697,0,0.8
16578,41914,97d96c63-a445-42c6-90f0-023369bff000,1,I need to pay a bill using a different card,pay bill use different card,topic #36,"pay, bill, bill pay, pay loan, much, pay bill",2.3812473554124165,0.616075010438218,0,0.5
22188,55780,1d33aa45-69a7-429e-9a59-21d22dad1c91,1,Do you guys offer options for teenage debit cards??,guy offer option teenage debit card,topic #19,"card, debit, debit card, new, new debit, replacement",2.3970809147146688,0.6319085697404703,0,0.7
12431,31395,025dc310-99ac-4649-8a35-5cb57e9ba2af,3,How do I apply for a loan?,apply loan,topic #13,"apply, apply loan, loan, apply credit, apply auto, ppp",1.7083553833282874,-0.0568169616459111,1,1.0
12550,31691,b076e2c0-5a5c-40ec-b55b-326c2d33d8f5,7,Fraud,fraud,topic #19,"card, debit, debit card, new, new debit, replacement",1.0,-0.7651723449741985,0,0.9979870248921225
17445,44075,620f8fb0-b46c-4b23-9e05-af8bd3695f95,3,How do I apply for a loan?,apply loan,topic #13,"apply, apply loan, loan, apply credit, apply auto, ppp",1.7083553833282874,-0.0568169616459111,1,1.0
30408,75996,e0b67e0b-5f00-4afd-818e-625f28a2fca7,3,Branch/ATM locations,branch / atm location,topic #14,"branch, branch atm, atm, location, atm location, branch open",2.222951311313415,0.4577789663392167,0,0.8986024095075071
17549,44335,c3f958e0-2cf7-4c5f-b1d1-5834c352dd10,7,What loans do you have?,loan,topic #2,"loan, car, car loan, personal, personal loan, loan payment",1.0,-0.7651723449741985,1,1.0
15076,38155,69207682-827d-4414-8c3a-4747bd401eef,3,will you refinance a mortgage,refinance mortgage,topic #27,"mortgage, mortgage rate, mortgage loan, refinance mortgage, mortgage refinance, current mortgage",1.6994324280627515,-0.06573991691144697,0,0.7993125118125117
9212,23375,b637e52d-f5f7-4d28-b015-321dea57015d,1,What are your cd rates,cd rate,topic #11,"rate, interest, interest rate, mortgage rate, current, loan rate",1.6825647438217186,-0.08260760115247989,0,0.5
2770,7111,fb001c95-9789-4632-98d8-0aaea5e0cb9e,1,I want to talk to a real person.,talk real person,topic #0,"talk real, talk, real person, real, person, human",2.2343035330802707,0.4691311881060727,0,0.6
30819,76983,0a611c71-cbd1-4dbf-b729-d9062c1098bf,1,Card declined ,card decline,topic #19,"card, debit, debit card, new, new debit, replacement",1.675770144576231,-0.08940220039796754,0,0.9979870248921225
30254,75625,e49d38f1-aac1-4cd5-8f19-4d7956a41baa,1,Are you all open,open,topic #16,"open, open account, lobby, lobby open, fee open, fee",1.0,-0.7651723449741985,0,1.0
32746,81651,d1180b66-5483-425d-94b8-bdebb26fcd4c,7,"Ok, thank you",ok thank,topic #21,"thank, ok, ok thank, nothing, okay, look",1.7118611330624995,-0.053311211911698964,0,0.9990467775467774
10836,27398,992aeb83-ac98-444f-a6ad-022aa3f28828,1,can you get a debit card in the mail ,debit card mail,topic #19,"card, debit, debit card, new, new debit, replacement",1.9634459939496824,0.19827364897548394,0,0.7
15671,39645,b209f448-4840-41b2-87b1-ef26bc7a7f8d,1,How do I find my loan details,find loan detail,topic #2,"loan, car, car loan, personal, personal loan, loan payment",1.3738449996208146,-0.3913273453533839,1,1.0
14861,37619,363a8d49-f20c-4ce5-9bd0-2d497a03f965,1,Is this a real person?,real person,topic #15,"person, real, real person, speak, chat, live person",1.732009839950566,-0.03316250502363238,0,0.8
20588,51798,99c1995f-da67-43f9-bb26-96dac1c8c723,3,What if I can't make my loan payments?,make loan payment,topic #25,"payment, make, loan payment, make loan, skip, skip payment",2.182441008014462,0.4172686630402633,1,1.0
7192,18354,b657f1ad-68dc-4cc5-93eb-e18251ab587a,3,I don’t remember my pin for my credit card,remember pin credit card,topic #9,"credit card, card, credit, know, know credit, apply credit",2.172020169432804,0.4068478244586051,0,0.8986993945651663
28489,71370,a1ef1dfc-c5f6-48d3-8efc-49f1d3a4729c,1,I need to update my phone number for verification.,update phone number verification,topic #33,"account number, number, account, checking account, savings account, phone",2.1917825371631143,0.4266101921889158,0,0.8
15293,38703,214df148-a8e3-452c-90f3-b891500916b9,7,Trying to figure out how this all works,try figure work,topic #19,"card, debit, debit card, new, new debit, replacement",1.701362703281506,-0.06380964169269254,1,0.6
11903,30080,6ea27ff2-ed94-448b-be7a-e760f711bebe,3,How do I open more accounts?,open account,topic #16,"open, open account, lobby, lobby open, fee open, fee",1.6984629393371202,-0.06670940563707828,1,1.0
10070,25477,20ab16e6-8d80-470e-8385-1449463b40e3,1,Just checking out the IRA,check ira,topic #12,"check, check account, cashier check, cashier, check balance, deposit check",1.3537134984146904,-0.41145884655950815,0,0.7
22942,57621,fa136c67-b842-413f-9cd7-46412267f840,3,what is my account number,account number,topic #33,"account number, number, account, checking account, savings account, phone",1.6922304345384305,-0.07294191043576803,1,0.8
11572,29250,4b02f7bf-dec0-4787-b1f5-2f076582ff60,3,Because of the stuff going on can we skip a payment for are personal loan,stuff go skip payment personal loan,topic #25,"payment, make, loan payment, make loan, skip, skip payment",2.5855466093220443,0.8203742643478458,0,0.9
33221,82787,05fb5c93-0047-44bf-9b71-f10a2d97a233,5,Do not have ATM card,atm card,topic #34,"atm, use, atm use, limit, use atm, cash",1.651246426423266,-0.11392591855093248,1,0.8
3737,9602,32c6961b-64be-4519-8d1c-746906bf581f,1,How do I contact you?,contact,topic #4,"contact, contact information, change contact, contact info, information, someone",1.0,-0.7651723449741985,1,1.0
32575,81225,27fb492e-59bc-42cc-9724-24a11a065e50,3,Log in,log,topic #10,"log, log online, log account, try log, trouble, unable",1.0,-0.7651723449741985,0,0.7
31048,77531,a7b29323-4a05-4ec1-a476-692a4fd2d948,1,access my account,access account,topic #7,"account, check account, close, close account, open account, add",1.6582598933347408,-0.10691245163945773,0,0.8986971271971271
1964,5001,12c0eeff-fa2c-4868-9daa-6a0387416807,3,No is the lobby open,lobby open,topic #16,"open, open account, lobby, lobby open, fee open, fee",1.699373032451044,-0.06579931252315441,0,0.9
13307,33635,3f5143a0-b326-4897-b755-4bdaf1f5da45,3,Third party check,third party check,topic #12,"check, check account, cashier check, cashier, check balance, deposit check",1.322086904429368,-0.44308544054483057,0,0.6993147791805511
7439,18966,d30cbcf1-0316-45ad-b32f-2728797d7d71,5,My credit score is 721 can I get credit card with it ?,credit score 721 credit card,topic #38,"score, credit score, credit, check credit, union, credit union",2.1574545293827403,0.3922821844085418,0,0.7
1993,5076,6c786094-8319-4b4c-b1e5-ceda3f6e118d,1,I’d like to check to make sure you have my soon-to-be-current address. I’m moving on 6/1/20,check make sure soon current address move 6/1/20,topic #12,"check, check account, cashier check, cashier, check balance, deposit check",2.7628223089536936,0.9976499639794948,0,0.8
15282,38678,cb0f38c4-9797-4a7c-9ffd-a876e2ed956f,3,Is this a real person?,real person,topic #15,"person, real, real person, speak, chat, live person",1.732009839950566,-0.03316250502363238,0,0.8
13883,35096,0e9ab4e8-c487-4706-86cf-f24073b19ba2,3,is there a cost?,cost,topic #22,"refinance, refinance rate, refinance information, information, refinance mortgage, car",1.0,-0.7651723449741985,0,0.9
31400,78383,f9a9dafc-60cb-4197-bb08-0a080b2d6d99,1,Local branch,local branch,topic #14,"branch, branch atm, atm, location, atm location, branch open",1.3706637834740332,-0.3945085615001653,0,0.7989769413427131
3259,8368,cdf43abc-4da8-4a09-a1c9-b9aa7dfa0b07,3,Can cashier check be ordered online?,cashier check order online,topic #31,"order, order check, check, money order, order new, new",2.1925660074672253,0.4273936624930268,0,0.5
14275,36100,4054e653-30de-4426-b7f2-bcf9546f60a3,3,How do I open more accounts?,open account,topic #16,"open, open account, lobby, lobby open, fee open, fee",1.6984629393371202,-0.06670940563707828,1,1.0
17017,42993,20abe50f-02f2-47a7-9c6c-e05ad834182a,5,How do I open a checking account?,open checking account,topic #44,"saving, checking, saving account, checking account, account, open checking",2.1590834510773016,0.3939111061031031,1,1.0
31836,79433,89a5475c-66d8-427a-84e5-9da66490f29d,3,Yes,yes,topic #46,"yes, car, please, try, know, work",1.0,-0.7651723449741985,0,0.9983366752417728
